Data Level,SCHOOL_YEAR,REPORTING_PERIOD,DISTRICT_NUMBER,DISTRICT_NAME,EMPLOYMENT_CATEGORY,GENDER,HEADCOUNT,FTE_VALUE,AVERAGE_AGE,AVERAGE_ANNUAL_SALARY_PER_FTE
District Level,2013/2014,Q1,40,New Westminster,Teacher,Female,292,253.173,45,72294
District Level,2013/2014,Q4,40,New Westminster,Administrator,All,28,28,51,108946
District Level,2013/2014,Q4,40,New Westminster,Administrator,Male,11,11,49,115606
District Level,2013/2014,Q4,40,New Westminster,Administrator,Female,17,17,52,104637
District Level,2013/2014,Q4,40,New Westminster,Educator,All,413,370.033,46,76154
District Level,2013/2014,Q4,40,New Westminster,Educator,Male,122,114.635,46,77314
District Level,2013/2014,Q4,40,New Westminster,Educator,Female,291,255.398,46,75699
District Level,2013/2014,Q4,40,New Westminster,Teacher,All,385,342.033,46,73963
District Level,2013/2014,Q4,40,New Westminster,Teacher,Male,111,103.635,46,73651
District Level,2013/2014,Q4,40,New Westminster,Teacher,Female,274,238.398,46,74081
District Level,2013/2014,Q1,41,Burnaby,Administrator,All,87,87,49,107309
District Level,2013/2014,Q1,41,Burnaby,Administrator,Male,43,43,46,108455
District Level,2013/2014,Q1,41,Burnaby,Administrator,Female,44,44,52,106189
District Level,2013/2014,Q1,41,Burnaby,Educator,All,1668,1546.5,43,72315
District Level,2013/2014,Q1,41,Burnaby,Educator,Male,395,385.69,45,76777
District Level,2013/2014,Q1,41,Burnaby,Educator,Female,1273,1160.81,43,70987
District Level,2013/2014,Q1,41,Burnaby,Teacher,All,1581,1459.5,43,70482
District Level,2013/2014,Q1,41,Burnaby,Teacher,Male,352,342.69,44,72972
District Level,2013/2014,Q1,41,Burnaby,Teacher,Female,1229,1116.81,42,69798
District Level,2013/2014,Q4,41,Burnaby,Administrator,All,85,85,49,107484
District Level,2013/2014,Q4,41,Burnaby,Administrator,Male,42,42,46,108142
District Level,2013/2014,Q4,41,Burnaby,Administrator,Female,43,43,52,106842
District Level,2013/2014,Q4,41,Burnaby,Educator,All,1704,1584.005,44,72312
District Level,2013/2014,Q4,41,Burnaby,Educator,Male,405,395.56,45,76292
District Level,2013/2014,Q4,41,Burnaby,Educator,Female,1299,1188.445,43,71121
District Level,2013/2014,Q4,41,Burnaby,Teacher,All,1619,1499.005,43,70557
District Level,2013/2014,Q4,41,Burnaby,Teacher,Male,363,353.56,45,72677
District Level,2013/2014,Q4,41,Burnaby,Teacher,Female,1256,1145.445,43,69970
District Level,2013/2014,Q1,42,Maple Ridge-Pitt Meadows,Administrator,All,58,58,48,104350
District Level,2013/2014,Q1,42,Maple Ridge-Pitt Meadows,Administrator,Male,28,28,47,105685
District Level,2013/2014,Q1,42,Maple Ridge-Pitt Meadows,Administrator,Female,30,30,50,103103
District Level,2013/2014,Q1,42,Maple Ridge-Pitt Meadows,Educator,All,925,858.647,45,73585
District Level,2013/2014,Q1,42,Maple Ridge-Pitt Meadows,Educator,Male,285,281.365,47,77053
District Level,2013/2014,Q1,42,Maple Ridge-Pitt Meadows,Educator,Female,640,577.282,45,72077
District Level,2013/2014,Q1,42,Maple Ridge-Pitt Meadows,Teacher,All,867,800.647,45,71684
District Level,2013/2014,Q1,42,Maple Ridge-Pitt Meadows,Teacher,Male,257,253.365,47,74127
District Level,2013/2014,Q1,42,Maple Ridge-Pitt Meadows,Teacher,Female,610,547.282,44,70678
District Level,2013/2014,Q4,42,Maple Ridge-Pitt Meadows,Administrator,All,57,57,48,103541
District Level,2013/2014,Q4,42,Maple Ridge-Pitt Meadows,Administrator,Male,28,28,48,105964
District Level,2013/2014,Q4,42,Maple Ridge-Pitt Meadows,Administrator,Female,29,29,49,101202
District Level,2013/2014,Q4,42,Maple Ridge-Pitt Meadows,Educator,All,951,876.563,45,72990
District Level,2013/2014,Q4,42,Maple Ridge-Pitt Meadows,Educator,Male,292,287.789,47,76678
District Level,2013/2014,Q4,42,Maple Ridge-Pitt Meadows,Educator,Female,659,588.774,44,71412
District Level,2013/2014,Q4,42,Maple Ridge-Pitt Meadows,Teacher,All,894,819.563,45,71215
District Level,2013/2014,Q4,42,Maple Ridge-Pitt Meadows,Teacher,Male,264,259.789,47,73780
District Level,2013/2014,Q4,42,Maple Ridge-Pitt Meadows,Teacher,Female,630,559.774,44,70175
District Level,2013/2014,Q1,43,Coquitlam,Administrator,All,118,117.4,49,105332
District Level,2013/2014,Q1,43,Coquitlam,Administrator,Male,65,64.4,47,104895
District Level,2013/2014,Q1,43,Coquitlam,Administrator,Female,53,53,51,105868
District Level,2013/2014,Q1,43,Coquitlam,Educator,All,2085,1885.8939,44,73425
District Level,2013/2014,Q1,43,Coquitlam,Educator,Male,609,590.5763,45,76435
District Level,2013/2014,Q1,43,Coquitlam,Educator,Female,1476,1295.3176,44,72186
District Level,2013/2014,Q1,43,Coquitlam,Teacher,All,1967,1768.4939,44,71587
District Level,2013/2014,Q1,43,Coquitlam,Teacher,Male,544,526.1763,45,73172
District Level,2013/2014,Q1,43,Coquitlam,Teacher,Female,1423,1242.3176,44,70980
District Level,2013/2014,Q4,43,Coquitlam,Administrator,All,118,117.4,49,106243
District Level,2013/2014,Q4,43,Coquitlam,Administrator,Male,65,64.4,48,106172
District Level,2013/2014,Q4,43,Coquitlam,Administrator,Female,53,53,52,106330
District Level,2013/2014,Q4,43,Coquitlam,Educator,All,2103,1893.2233,45,73059
District Level,2013/2014,Q4,43,Coquitlam,Educator,Male,623,602.789,45,75492
District Level,2013/2014,Q4,43,Coquitlam,Educator,Female,1480,1290.4343,44,72027
District Level,2013/2014,Q4,43,Coquitlam,Teacher,All,1985,1775.8233,44,71161
District Level,2013/2014,Q4,43,Coquitlam,Teacher,Male,558,538.389,45,72084
District Level,2013/2014,Q4,43,Coquitlam,Teacher,Female,1427,1237.4343,44,70796
District Level,2013/2014,Q1,44,North Vancouver,Administrator,All,83,82.4,48,102546
District Level,2013/2014,Q1,44,North Vancouver,Administrator,Male,38,38,49,106974
District Level,2013/2014,Q1,44,North Vancouver,Administrator,Female,45,44.4,48,99499
District Level,2013/2014,Q1,44,North Vancouver,Educator,All,1052,928.141,46,75784
District Level,2013/2014,Q1,44,North Vancouver,Educator,Male,286,278.441,46,79174
District Level,2013/2014,Q1,44,North Vancouver,Educator,Female,766,649.7,46,74544
District Level,2013/2014,Q1,44,North Vancouver,Teacher,All,969,845.741,46,72649
District Level,2013/2014,Q1,44,North Vancouver,Teacher,Male,248,240.441,45,73893
District Level,2013/2014,Q1,44,North Vancouver,Teacher,Female,721,605.3,46,72231
District Level,2013/2014,Q4,44,North Vancouver,Administrator,All,79,78.2,49,103124
District Level,2013/2014,Q4,44,North Vancouver,Administrator,Male,36,36,49,107464
District Level,2013/2014,Q4,44,North Vancouver,Administrator,Female,43,42.2,49,100310
District Level,2013/2014,Q4,44,North Vancouver,Educator,All,1060,931.457,46,75639
District Level,2013/2014,Q4,44,North Vancouver,Educator,Male,282,271.412,47,79290
District Level,2013/2014,Q4,44,North Vancouver,Educator,Female,778,660.045,46,74385
District Level,2013/2014,Q4,44,North Vancouver,Teacher,All,981,853.257,46,72721
District Level,2013/2014,Q4,44,North Vancouver,Teacher,Male,246,235.412,46,74407
District Level,2013/2014,Q4,44,North Vancouver,Teacher,Female,735,617.845,46,72185
District Level,2013/2014,Q1,45,West Vancouver,Administrator,All,42,40.9,45,107800
District Level,2013/2014,Q1,45,West Vancouver,Administrator,Male,17,17,43,111759
District Level,2013/2014,Q1,45,West Vancouver,Administrator,Female,25,23.9,46,105307
District Level,2013/2014,Q1,45,West Vancouver,Educator,All,500,447.7437,43,72408
District Level,2013/2014,Q1,45,West Vancouver,Educator,Male,153,146.8197,43,74720
District Level,2013/2014,Q1,45,West Vancouver,Educator,Female,347,300.924,43,71333
District Level,2013/2014,Q1,45,West Vancouver,Teacher,All,458,406.8437,43,69617
District Level,2013/2014,Q1,45,West Vancouver,Teacher,Male,136,129.8197,43,71101
District Level,2013/2014,Q1,45,West Vancouver,Teacher,Female,322,277.024,43,68945
District Level,2013/2014,Q4,45,West Vancouver,Administrator,All,40,39.1,47,107870
District Level,2013/2014,Q4,45,West Vancouver,Administrator,Male,19,19,46,112128
District Level,2013/2014,Q4,45,West Vancouver,Administrator,Female,21,20.1,48,104352
District Level,2013/2014,Q4,45,West Vancouver,Educator,All,499,445.3137,44,72097
District Level,2013/2014,Q4,45,West Vancouver,Educator,Male,154,147.9155,43,74742
District Level,2013/2014,Q4,45,West Vancouver,Educator,Female,345,297.3982,44,70873
District Level,2013/2014,Q4,45,West Vancouver,Teacher,All,459,406.2137,43,69524
District Level,2013/2014,Q4,45,West Vancouver,Teacher,Male,135,128.9155,43,70774
District Level,2013/2014,Q4,45,West Vancouver,Teacher,Female,324,277.2982,44,68972
District Level,2013/2014,Q1,46,Sunshine Coast,Administrator,All,20,20,51,102108
District Level,2013/2014,Q1,46,Sunshine Coast,Administrator,Male,10,10,51,108494
District Level,2013/2014,Q1,46,Sunshine Coast,Administrator,Female,10,10,51,96302
District Level,2013/2014,Q1,46,Sunshine Coast,Educator,All,239,209.7405,48,71059
District Level,2013/2014,Q1,46,Sunshine Coast,Educator,Male,76,70.278,48,75785
District Level,2013/2014,Q1,46,Sunshine Coast,Educator,Female,163,139.4625,47,69105
District Level,2013/2014,Q1,46,Sunshine Coast,Teacher,All,219,189.7405,47,68670
District Level,2013/2014,Q1,46,Sunshine Coast,Teacher,Male,66,60.278,48,71481
District Level,2013/2014,Q1,46,Sunshine Coast,Teacher,Female,153,129.4625,47,67586
District Level,2013/2014,Q4,46,Sunshine Coast,Administrator,All,21,21,53,98372
District Level,2013/2014,Q4,46,Sunshine Coast,Administrator,Male,10,10,52,108494
District Level,2013/2014,Q4,46,Sunshine Coast,Administrator,Female,11,11,54,90586
District Level,2013/2014,Q4,46,Sunshine Coast,Educator,All,244,217.316,47,70200
District Level,2013/2014,Q4,46,Sunshine Coast,Educator,Male,79,73.379,48,74850
District Level,2013/2014,Q4,46,Sunshine Coast,Educator,Female,165,143.937,47,68320
District Level,2013/2014,Q4,46,Sunshine Coast,Teacher,All,223,196.316,47,67989
District Level,2013/2014,Q4,46,Sunshine Coast,Teacher,Male,69,63.379,47,70697
District Level,2013/2014,Q4,46,Sunshine Coast,Teacher,Female,154,132.937,47,66955
District Level,2013/2014,Q1,47,qathet,Administrator,All,15,15,49,104393
District Level,2013/2014,Q1,47,qathet,Administrator,Male,Msk,Msk,Msk,Msk
District Level,2013/2014,Q1,47,qathet,Administrator,Female,Msk,Msk,Msk,Msk
District Level,2013/2014,Q1,47,qathet,Educator,All,144,129.605,47,75075
District Level,2013/2014,Q1,47,qathet,Educator,Male,51,49.45,49,78639
District Level,2013/2014,Q1,47,qathet,Educator,Female,93,80.155,46,73113
District Level,2013/2014,Q1,47,qathet,Teacher,All,129,114.605,47,71139
District Level,2013/2014,Q1,47,qathet,Teacher,Male,44,42.45,48,73410
District Level,2013/2014,Q1,47,qathet,Teacher,Female,85,72.155,46,69957
District Level,2013/2014,Q4,47,qathet,Administrator,All,15,15,50,104513
District Level,2013/2014,Q4,47,qathet,Administrator,Male,Msk,Msk,Msk,Msk
District Level,2013/2014,Q4,47,qathet,Administrator,Female,Msk,Msk,Msk,Msk
District Level,2013/2014,Q4,47,qathet,Educator,All,150,133.55,47,74359
District Level,2013/2014,Q4,47,qathet,Educator,Male,53,50.85,49,77999
District Level,2013/2014,Q4,47,qathet,Educator,Female,97,82.7,45,72382
District Level,2013/2014,Q4,47,qathet,Teacher,All,135,118.55,46,70566
District Level,2013/2014,Q4,47,qathet,Teacher,Male,46,43.85,48,72910
District Level,2013/2014,Q4,47,qathet,Teacher,Female,89,74.7,45,69361
District Level,2013/2014,Q1,48,Sea To Sky,Administrator,All,26,26,49,104091
District Level,2013/2014,Q1,48,Sea To Sky,Administrator,Male,Msk,Msk,Msk,Msk
District Level,2013/2014,Q1,48,Sea To Sky,Administrator,Female,Msk,Msk,Msk,Msk
District Level,2013/2014,Q1,48,Sea To Sky,Educator,All,298,263.245,45,72772
District Level,2013/2014,Q1,48,Sea To Sky,Educator,Male,62,57.399,47,77085
District Level,2013/2014,Q1,48,Sea To Sky,Educator,Female,236,205.846,45,71682
District Level,2013/2014,Q1,48,Sea To Sky,Teacher,All,272,237.245,45,69954
District Level,2013/2014,Q1,48,Sea To Sky,Teacher,Male,54,49.399,47,72954
District Level,2013/2014,Q1,48,Sea To Sky,Teacher,Female,218,187.846,45,69234
District Level,2013/2014,Q4,48,Sea To Sky,Administrator,All,27,27,50,103662
District Level,2013/2014,Q4,48,Sea To Sky,Administrator,Male,Msk,Msk,Msk,Msk
District Level,2013/2014,Q4,48,Sea To Sky,Administrator,Female,Msk,Msk,Msk,Msk
District Level,2013/2014,Q4,48,Sea To Sky,Educator,All,335,289.672,46,72003
District Level,2013/2014,Q4,48,Sea To Sky,Educator,Male,68,62.584,47,76005
District Level,2013/2014,Q4,48,Sea To Sky,Educator,Female,267,227.088,45,71049
District Level,2013/2014,Q4,48,Sea To Sky,Teacher,All,308,262.672,45,69441
District Level,2013/2014,Q4,48,Sea To Sky,Teacher,Male,59,53.584,47,71879
District Level,2013/2014,Q4,48,Sea To Sky,Teacher,Female,249,209.088,45,68898
District Level,2013/2014,Q1,49,Central Coast,Administrator,All,Msk,Msk,Msk,Msk
District Level,2013/2014,Q1,49,Central Coast,Administrator,Male,Msk,Msk,Msk,Msk
District Level,2013/2014,Q1,49,Central Coast,Administrator,Female,Msk,Msk,Msk,Msk
District Level,2013/2014,Q1,49,Central Coast,Educator,All,27,23.8,46,75947
District Level,2013/2014,Q1,49,Central Coast,Educator,Male,Msk,Msk,Msk,Msk
District Level,2013/2014,Q1,49,Central Coast,Educator,Female,Msk,Msk,Msk,Msk
District Level,2013/2014,Q1,49,Central Coast,Teacher,All,23,19.2,45,66109
District Level,2013/2014,Q1,49,Central Coast,Teacher,Male,Msk,Msk,Msk,Msk
District Level,2013/2014,Q1,49,Central Coast,Teacher,Female,Msk,Msk,Msk,Msk
District Level,2013/2014,Q4,49,Central Coast,Administrator,All,Msk,Msk,Msk,Msk
District Level,2013/2014,Q4,49,Central Coast,Administrator,Male,Msk,Msk,Msk,Msk
District Level,2013/2014,Q4,49,Central Coast,Administrator,Female,Msk,Msk,Msk,Msk
District Level,2013/2014,Q4,49,Central Coast,Educator,All,29,26,47,74527
District Level,2013/2014,Q4,49,Central Coast,Educator,Male,Msk,Msk,Msk,Msk
District Level,2013/2014,Q4,49,Central Coast,Educator,Female,Msk,Msk,Msk,Msk
District Level,2013/2014,Q4,49,Central Coast,Teacher,All,25,21.4,45,65212
District Level,2013/2014,Q4,49,Central Coast,Teacher,Male,Msk,Msk,Msk,Msk
District Level,2013/2014,Q4,49,Central Coast,Teacher,Female,Msk,Msk,Msk,Msk
District Level,2013/2014,Q1,50,Haida Gwaii,Administrator,All,10,10,46,104997
District Level,2013/2014,Q1,50,Haida Gwaii,Administrator,Male,Msk,Msk,Msk,Msk
District Level,2013/2014,Q1,50,Haida Gwaii,Administrator,Female,Msk,Msk,Msk,Msk
District Level,2013/2014,Q1,50,Haida Gwaii,Educator,All,59,54.191,44,74883
District Level,2013/2014,Q1,50,Haida Gwaii,Educator,Male,26,24.228,45,76999
District Level,2013/2014,Q1,50,Haida Gwaii,Educator,Female,33,29.963,44,73386
District Level,2013/2014,Q1,50,Haida Gwaii,Teacher,All,49,44.191,44,69864
District Level,2013/2014,Q1,50,Haida Gwaii,Teacher,Male,23,21.228,44,72780
District Level,2013/2014,Q1,50,Haida Gwaii,Teacher,Female,26,22.963,43,67634
District Level,2013/2014,Q4,50,Haida Gwaii,Administrator,All,Msk,Msk,Msk,Msk
District Level,2013/2014,Q4,50,Haida Gwaii,Administrator,Male,Msk,Msk,Msk,Msk
District Level,2013/2014,Q4,50,Haida Gwaii,Administrator,Female,Msk,Msk,Msk,Msk
District Level,2013/2014,Q4,50,Haida Gwaii,Educator,All,59,54.681,44,74494
District Level,2013/2014,Q4,50,Haida Gwaii,Educator,Male,25,23.324,44,77131
District Level,2013/2014,Q4,50,Haida Gwaii,Educator,Female,34,31.357,44,72736
District Level,2013/2014,Q4,50,Haida Gwaii,Teacher,All,50,45.681,44,69797
District Level,2013/2014,Q4,50,Haida Gwaii,Teacher,Male,22,20.324,44,72759
District Level,2013/2014,Q4,50,Haida Gwaii,Teacher,Female,28,25.357,44,67739
District Level,2013/2014,Q1,51,Boundary,Administrator,All,11,11,47,100994
District Level,2013/2014,Q1,51,Boundary,Administrator,Male,Msk,Msk,Msk,Msk
District Level,2013/2014,Q1,51,Boundary,Administrator,Female,Msk,Msk,Msk,Msk
District Level,2013/2014,Q1,51,Boundary,Educator,All,97,89.3684,49,73490
District Level,2013/2014,Q1,51,Boundary,Educator,Male,28,26.8574,47,83757
District Level,2013/2014,Q1,51,Boundary,Educator,Female,69,62.511,49,69747
District Level,2013/2014,Q1,51,Boundary,Teacher,All,86,78.3684,49,69663
District Level,2013/2014,Q1,51,Boundary,Teacher,Male,21,19.8574,48,73674
District Level,2013/2014,Q1,51,Boundary,Teacher,Female,65,58.511,49,68661
District Level,2013/2014,Q4,51,Boundary,Administrator,All,11,11,48,100994
District Level,2013/2014,Q4,51,Boundary,Administrator,Male,Msk,Msk,Msk,Msk
District Level,2013/2014,Q4,51,Boundary,Administrator,Female,Msk,Msk,Msk,Msk
District Level,2013/2014,Q4,51,Boundary,Educator,All,102,91.3784,48,72585
District Level,2013/2014,Q4,51,Boundary,Educator,Male,32,29.4408,47,81021
District Level,2013/2014,Q4,51,Boundary,Educator,Female,70,61.9376,49,69262
District Level,2013/2014,Q4,51,Boundary,Teacher,All,91,80.3784,48,68859
District Level,2013/2014,Q4,51,Boundary,Teacher,Male,25,22.4408,47,71215
District Level,2013/2014,Q4,51,Boundary,Teacher,Female,66,57.9376,49,68190
District Level,2013/2014,Q1,52,Prince Rupert,Administrator,All,19,19,52,108083
District Level,2013/2014,Q1,52,Prince Rupert,Administrator,Male,Msk,Msk,Msk,Msk
District Level,2013/2014,Q1,52,Prince Rupert,Administrator,Female,Msk,Msk,Msk,Msk
District Level,2013/2014,Q1,52,Prince Rupert,Educator,All,171,161.4178,47,74345
District Level,2013/2014,Q1,52,Prince Rupert,Educator,Male,42,40.8,46,76496
District Level,2013/2014,Q1,52,Prince Rupert,Educator,Female,129,120.6178,47,73628
District Level,2013/2014,Q1,52,Prince Rupert,Teacher,All,152,142.4178,46,69774
District Level,2013/2014,Q1,52,Prince Rupert,Teacher,Male,37,35.8,45,69324
District Level,2013/2014,Q1,52,Prince Rupert,Teacher,Female,115,106.6178,47,69920
District Level,2013/2014,Q4,52,Prince Rupert,Administrator,All,20,20,52,108375
District Level,2013/2014,Q4,52,Prince Rupert,Administrator,Male,Msk,Msk,Msk,Msk
District Level,2013/2014,Q4,52,Prince Rupert,Administrator,Female,Msk,Msk,Msk,Msk
District Level,2013/2014,Q4,52,Prince Rupert,Educator,All,183,172.1822,47,74349
District Level,2013/2014,Q4,52,Prince Rupert,Educator,Male,45,43.0614,46,76234
District Level,2013/2014,Q4,52,Prince Rupert,Educator,Female,138,129.1208,47,73721
District Level,2013/2014,Q4,52,Prince Rupert,Teacher,All,163,152.1822,46,69840
District Level,2013/2014,Q4,52,Prince Rupert,Teacher,Male,41,39.0614,45,70119
District Level,2013/2014,Q4,52,Prince Rupert,Teacher,Female,122,113.1208,46,69745
District Level,2013/2014,Q1,53,Okanagan Similkameen,Administrator,All,18,18,48,102429
District Level,2013/2014,Q1,53,Okanagan Similkameen,Administrator,Male,Msk,Msk,Msk,Msk
District Level,2013/2014,Q1,53,Okanagan Similkameen,Administrator,Female,Msk,Msk,Msk,Msk
District Level,2013/2014,Q1,53,Okanagan Similkameen,Educator,All,163,151.904,45,72746
District Level,2013/2014,Q1,53,Okanagan Similkameen,Educator,Male,56,52.878,45,75775
District Level,2013/2014,Q1,53,Okanagan Similkameen,Educator,Female,107,99.026,45,71283
District Level,2013/2014,Q1,53,Okanagan Similkameen,Teacher,All,145,133.904,44,69343
District Level,2013/2014,Q1,53,Okanagan Similkameen,Teacher,Male,47,43.878,44,70658
District Level,2013/2014,Q1,53,Okanagan Similkameen,Teacher,Female,98,90.026,44,68764
District Level,2013/2014,Q4,53,Okanagan Similkameen,Administrator,All,17,17,48,102703
District Level,2013/2014,Q4,53,Okanagan Similkameen,Administrator,Male,Msk,Msk,Msk,Msk
District Level,2013/2014,Q4,53,Okanagan Similkameen,Administrator,Female,Msk,Msk,Msk,Msk
District Level,2013/2014,Q4,53,Okanagan Similkameen,Educator,All,169,155.232,45,72414
District Level,2013/2014,Q4,53,Okanagan Similkameen,Educator,Male,58,54.75,45,75640
District Level,2013/2014,Q4,53,Okanagan Similkameen,Educator,Female,111,100.482,45,70735
District Level,2013/2014,Q4,53,Okanagan Similkameen,Teacher,All,152,138.232,44,69385
District Level,2013/2014,Q4,53,Okanagan Similkameen,Teacher,Male,49,45.75,44,70957
District Level,2013/2014,Q4,53,Okanagan Similkameen,Teacher,Female,103,92.482,45,68633
District Level,2013/2014,Q1,54,Bulkley Valley,Administrator,All,19,18.8,46,102037
District Level,2013/2014,Q1,54,Bulkley Valley,Administrator,Male,Msk,Msk,Msk,Msk
District Level,2013/2014,Q1,54,Bulkley Valley,Administrator,Female,Msk,Msk,Msk,Msk
District Level,2013/2014,Q1,54,Bulkley Valley,Educator,All,157,140.5415,45,71704
District Level,2013/2014,Q1,54,Bulkley Valley,Educator,Male,51,46.4189,45,77152
District Level,2013/2014,Q1,54,Bulkley Valley,Educator,Female,106,94.1226,45,69356
District Level,2013/2014,Q1,54,Bulkley Valley,Teacher,All,138,121.7415,45,68033
District Level,2013/2014,Q1,54,Bulkley Valley,Teacher,Male,40,35.6189,46,69664
District Level,2013/2014,Q1,54,Bulkley Valley,Teacher,Female,98,86.1226,45,67437
District Level,2013/2014,Q4,54,Bulkley Valley,Administrator,All,19,18.8,47,102569
District Level,2013/2014,Q4,54,Bulkley Valley,Administrator,Male,Msk,Msk,Msk,Msk
District Level,2013/2014,Q4,54,Bulkley Valley,Administrator,Female,Msk,Msk,Msk,Msk
