Data Level,SCHOOL_YEAR,REPORTING_PERIOD,DISTRICT_NUMBER,DISTRICT_NAME,EMPLOYMENT_CATEGORY,GENDER,HEADCOUNT,FTE_VALUE,AVERAGE_AGE,AVERAGE_ANNUAL_SALARY_PER_FTE
District Level,2017/2018,Q1,84,Vancouver Island West,Administrator,Female,,,,
District Level,2017/2018,Q1,84,Vancouver Island West,Educator,All,52.0,50.19,46.0,79351.0
District Level,2017/2018,Q1,84,Vancouver Island West,Educator,Male,26.0,24.8,48.0,90026.0
District Level,2017/2018,Q1,84,Vancouver Island West,Educator,Female,26.0,25.39,44.0,69071.0
District Level,2017/2018,Q1,84,Vancouver Island West,Teacher,All,40.0,38.19,45.0,68701.0
District Level,2017/2018,Q1,84,Vancouver Island West,Teacher,Male,15.0,13.8,47.0,70455.0
District Level,2017/2018,Q1,84,Vancouver Island West,Teacher,Female,25.0,24.39,44.0,67689.0
District Level,2017/2018,Q4,84,Vancouver Island West,Administrator,All,13.0,13.0,50.0,117919.0
District Level,2017/2018,Q4,84,Vancouver Island West,Administrator,Male,,,,
District Level,2017/2018,Q4,84,Vancouver Island West,Administrator,Female,,,,
District Level,2017/2018,Q4,84,Vancouver Island West,Educator,All,58.0,55.286,47.0,80694.0
District Level,2017/2018,Q4,84,Vancouver Island West,Educator,Male,28.0,26.086,49.0,90383.0
District Level,2017/2018,Q4,84,Vancouver Island West,Educator,Female,30.0,29.2,45.0,71651.0
District Level,2017/2018,Q4,84,Vancouver Island West,Teacher,All,45.0,42.286,46.0,69940.0
District Level,2017/2018,Q4,84,Vancouver Island West,Teacher,Male,17.0,15.086,48.0,70879.0
District Level,2017/2018,Q4,84,Vancouver Island West,Teacher,Female,28.0,27.2,44.0,69371.0
District Level,2017/2018,Q1,85,Vancouver Island North,Administrator,All,18.0,18.0,44.0,107702.0
District Level,2017/2018,Q1,85,Vancouver Island North,Administrator,Male,,,,
District Level,2017/2018,Q1,85,Vancouver Island North,Administrator,Female,,,,
District Level,2017/2018,Q1,85,Vancouver Island North,Educator,All,107.0,101.65,46.0,78390.0
District Level,2017/2018,Q1,85,Vancouver Island North,Educator,Male,26.0,26.27,43.0,77191.0
District Level,2017/2018,Q1,85,Vancouver Island North,Educator,Female,81.0,75.38,46.0,78766.0
District Level,2017/2018,Q1,85,Vancouver Island North,Teacher,All,90.0,83.65,46.0,73680.0
District Level,2017/2018,Q1,85,Vancouver Island North,Teacher,Male,22.0,21.27,45.0,73808.0
District Level,2017/2018,Q1,85,Vancouver Island North,Teacher,Female,68.0,62.38,46.0,73641.0
District Level,2017/2018,Q4,85,Vancouver Island North,Administrator,All,20.0,20.0,48.0,113082.0
District Level,2017/2018,Q4,85,Vancouver Island North,Administrator,Male,,,,
District Level,2017/2018,Q4,85,Vancouver Island North,Administrator,Female,,,,
District Level,2017/2018,Q4,85,Vancouver Island North,Educator,All,109.0,102.79,47.0,81102.0
District Level,2017/2018,Q4,85,Vancouver Island North,Educator,Male,26.0,25.41,46.0,78591.0
District Level,2017/2018,Q4,85,Vancouver Island North,Educator,Female,83.0,77.38,47.0,81830.0
District Level,2017/2018,Q4,85,Vancouver Island North,Teacher,All,89.0,82.79,47.0,75234.0
District Level,2017/2018,Q4,85,Vancouver Island North,Teacher,Male,22.0,21.41,47.0,75137.0
District Level,2017/2018,Q4,85,Vancouver Island North,Teacher,Female,67.0,61.38,47.0,75263.0
District Level,2017/2018,Q1,87,Stikine,Administrator,All,,,,
District Level,2017/2018,Q1,87,Stikine,Administrator,Male,,,,
District Level,2017/2018,Q1,87,Stikine,Administrator,Female,,,,
District Level,2017/2018,Q1,87,Stikine,Educator,All,23.0,21.9,42.0,84255.0
District Level,2017/2018,Q1,87,Stikine,Educator,Male,,,,
District Level,2017/2018,Q1,87,Stikine,Educator,Female,,,,
District Level,2017/2018,Q1,87,Stikine,Teacher,All,18.0,16.9,41.0,74944.0
District Level,2017/2018,Q1,87,Stikine,Teacher,Male,,,,
District Level,2017/2018,Q1,87,Stikine,Teacher,Female,,,,
District Level,2017/2018,Q4,87,Stikine,Administrator,All,,,,
District Level,2017/2018,Q4,87,Stikine,Administrator,Male,,,,
District Level,2017/2018,Q4,87,Stikine,Administrator,Female,,,,
District Level,2017/2018,Q4,87,Stikine,Educator,All,24.0,23.6,44.0,88108.0
District Level,2017/2018,Q4,87,Stikine,Educator,Male,,,,
District Level,2017/2018,Q4,87,Stikine,Educator,Female,,,,
District Level,2017/2018,Q4,87,Stikine,Teacher,All,19.0,18.6,44.0,80045.0
District Level,2017/2018,Q4,87,Stikine,Teacher,Male,,,,
District Level,2017/2018,Q4,87,Stikine,Teacher,Female,,,,
District Level,2017/2018,Q1,91,Nechako Lakes,Administrator,All,29.0,28.6,50.0,120835.0
District Level,2017/2018,Q1,91,Nechako Lakes,Administrator,Male,12.0,12.0,52.0,125416.0
District Level,2017/2018,Q1,91,Nechako Lakes,Administrator,Female,17.0,16.6,48.0,117602.0
District Level,2017/2018,Q1,91,Nechako Lakes,Educator,All,284.0,275.45,45.0,80682.0
District Level,2017/2018,Q1,91,Nechako Lakes,Educator,Male,96.0,95.2,46.0,81625.0
District Level,2017/2018,Q1,91,Nechako Lakes,Educator,Female,188.0,180.25,45.0,80203.0
District Level,2017/2018,Q1,91,Nechako Lakes,Teacher,All,255.0,246.85,45.0,76238.0
District Level,2017/2018,Q1,91,Nechako Lakes,Teacher,Male,84.0,83.2,45.0,75515.0
District Level,2017/2018,Q1,91,Nechako Lakes,Teacher,Female,171.0,163.65,45.0,76591.0
District Level,2017/2018,Q4,91,Nechako Lakes,Administrator,All,26.0,25.8,49.0,120990.0
District Level,2017/2018,Q4,91,Nechako Lakes,Administrator,Male,11.0,11.0,52.0,126376.0
District Level,2017/2018,Q4,91,Nechako Lakes,Administrator,Female,15.0,14.8,47.0,117041.0
District Level,2017/2018,Q4,91,Nechako Lakes,Educator,All,287.0,278.65,46.0,80938.0
District Level,2017/2018,Q4,91,Nechako Lakes,Educator,Male,99.0,98.6,45.0,81161.0
District Level,2017/2018,Q4,91,Nechako Lakes,Educator,Female,188.0,180.05,46.0,80820.0
District Level,2017/2018,Q4,91,Nechako Lakes,Teacher,All,261.0,252.85,45.0,77067.0
District Level,2017/2018,Q4,91,Nechako Lakes,Teacher,Male,88.0,87.6,45.0,75696.0
District Level,2017/2018,Q4,91,Nechako Lakes,Teacher,Female,173.0,165.25,46.0,77768.0
District Level,2017/2018,Q1,92,Nisga'a,Administrator,All,,,,
District Level,2017/2018,Q1,92,Nisga'a,Administrator,Male,,,,
District Level,2017/2018,Q1,92,Nisga'a,Administrator,Female,,,,
District Level,2017/2018,Q1,92,Nisga'a,Educator,All,52.0,50.5,54.0,83551.0
District Level,2017/2018,Q1,92,Nisga'a,Educator,Male,20.0,18.9,58.0,86014.0
District Level,2017/2018,Q1,92,Nisga'a,Educator,Female,32.0,31.6,52.0,81935.0
District Level,2017/2018,Q1,92,Nisga'a,Teacher,All,44.0,42.5,55.0,76961.0
District Level,2017/2018,Q1,92,Nisga'a,Teacher,Male,17.0,15.9,58.0,78200.0
District Level,2017/2018,Q1,92,Nisga'a,Teacher,Female,27.0,26.6,53.0,76135.0
District Level,2017/2018,Q4,92,Nisga'a,Administrator,All,,,,
District Level,2017/2018,Q4,92,Nisga'a,Administrator,Male,,,,
District Level,2017/2018,Q4,92,Nisga'a,Administrator,Female,,,,
District Level,2017/2018,Q4,92,Nisga'a,Educator,All,47.0,45.8,55.0,86555.0
District Level,2017/2018,Q4,92,Nisga'a,Educator,Male,20.0,20.0,58.0,86166.0
District Level,2017/2018,Q4,92,Nisga'a,Educator,Female,27.0,25.8,53.0,86858.0
District Level,2017/2018,Q4,92,Nisga'a,Teacher,All,39.0,38.6,55.0,78862.0
District Level,2017/2018,Q4,92,Nisga'a,Teacher,Male,17.0,17.0,58.0,77327.0
District Level,2017/2018,Q4,92,Nisga'a,Teacher,Female,22.0,21.6,53.0,80118.0
District Level,2017/2018,Q1,93,Conseil scolaire francophone,Administrator,All,48.0,48.0,48.0,116046.0
District Level,2017/2018,Q1,93,Conseil scolaire francophone,Administrator,Male,15.0,15.0,47.0,118538.0
District Level,2017/2018,Q1,93,Conseil scolaire francophone,Administrator,Female,33.0,33.0,48.0,114947.0
District Level,2017/2018,Q1,93,Conseil scolaire francophone,Educator,All,500.0,452.6445,43.0,73699.0
District Level,2017/2018,Q1,93,Conseil scolaire francophone,Educator,Male,105.0,97.6051,46.0,78686.0
District Level,2017/2018,Q1,93,Conseil scolaire francophone,Educator,Female,395.0,355.0394,43.0,72428.0
District Level,2017/2018,Q1,93,Conseil scolaire francophone,Teacher,All,452.0,404.6445,43.0,69358.0
District Level,2017/2018,Q1,93,Conseil scolaire francophone,Teacher,Male,90.0,82.6051,45.0,72189.0
District Level,2017/2018,Q1,93,Conseil scolaire francophone,Teacher,Female,362.0,322.0394,42.0,68683.0
District Level,2017/2018,Q4,93,Conseil scolaire francophone,Administrator,All,50.0,49.5,49.0,119312.0
District Level,2017/2018,Q4,93,Conseil scolaire francophone,Administrator,Male,16.0,16.0,49.0,121063.0
District Level,2017/2018,Q4,93,Conseil scolaire francophone,Administrator,Female,34.0,33.5,49.0,118512.0
District Level,2017/2018,Q4,93,Conseil scolaire francophone,Educator,All,530.0,473.0276,44.0,75173.0
District Level,2017/2018,Q4,93,Conseil scolaire francophone,Educator,Male,115.0,107.3116,46.0,78979.0
District Level,2017/2018,Q4,93,Conseil scolaire francophone,Educator,Female,415.0,365.716,44.0,74162.0
District Level,2017/2018,Q4,93,Conseil scolaire francophone,Teacher,All,480.0,423.5276,44.0,70810.0
District Level,2017/2018,Q4,93,Conseil scolaire francophone,Teacher,Male,99.0,91.3116,45.0,72441.0
District Level,2017/2018,Q4,93,Conseil scolaire francophone,Teacher,Female,381.0,332.216,43.0,70404.0
Province Level,2017/2018,Q1,Province,BC Public Schools,Administrator,All,2801.0,2800.357,49.0,115489.0
Province Level,2017/2018,Q1,Province,BC Public Schools,Administrator,Male,1304.0,1303.457,48.0,117599.0
Province Level,2017/2018,Q1,Province,BC Public Schools,Administrator,Female,1497.0,1496.9,49.0,113684.0
Province Level,2017/2018,Q1,Province,BC Public Schools,Educator,All,39030.0,36266.7271,44.0,76372.0
Province Level,2017/2018,Q1,Province,BC Public Schools,Educator,Male,10630.0,10327.7854,45.0,80105.0
Province Level,2017/2018,Q1,Province,BC Public Schools,Educator,Female,28400.0,25938.9417,43.0,74987.0
Province Level,2017/2018,Q1,Province,BC Public Schools,Teacher,All,36232.0,33466.3701,43.0,73394.0
Province Level,2017/2018,Q1,Province,BC Public Schools,Teacher,Male,9329.0,9024.3284,45.0,74970.0
Province Level,2017/2018,Q1,Province,BC Public Schools,Teacher,Female,26903.0,24442.0417,43.0,72852.0
Province Level,2017/2018,Q4,Province,BC Public Schools,Administrator,All,2848.0,2840.3285,49.0,117989.0
Province Level,2017/2018,Q4,Province,BC Public Schools,Administrator,Male,1315.0,1310.7285,49.0,122146.0
Province Level,2017/2018,Q4,Province,BC Public Schools,Administrator,Female,1533.0,1529.6,49.0,114525.0
Province Level,2017/2018,Q4,Province,BC Public Schools,Educator,All,39989.0,37030.9531,44.0,77397.0
Province Level,2017/2018,Q4,Province,BC Public Schools,Educator,Male,10962.0,10622.9691,45.0,81016.0
Province Level,2017/2018,Q4,Province,BC Public Schools,Educator,Female,29027.0,26407.984,44.0,76051.0
Province Level,2017/2018,Q4,Province,BC Public Schools,Teacher,All,37146.0,34190.6246,44.0,74407.0
Province Level,2017/2018,Q4,Province,BC Public Schools,Teacher,Male,9648.0,9312.2406,45.0,75669.0
Province Level,2017/2018,Q4,Province,BC Public Schools,Teacher,Female,27498.0,24878.384,44.0,73969.0
District Level,2018/2019,Q1,5,Southeast Kootenay,Administrator,All,38.0,38.0,48.0,114556.0
District Level,2018/2019,Q1,5,Southeast Kootenay,Administrator,Male,14.0,14.0,48.0,114835.0
District Level,2018/2019,Q1,5,Southeast Kootenay,Administrator,Female,24.0,24.0,48.0,114393.0
District Level,2018/2019,Q1,5,Southeast Kootenay,Educator,All,405.0,371.616,44.0,78172.0
District Level,2018/2019,Q1,5,Southeast Kootenay,Educator,Male,104.0,98.704,43.0,80490.0
District Level,2018/2019,Q1,5,Southeast Kootenay,Educator,Female,301.0,272.912,44.0,77372.0
District Level,2018/2019,Q1,5,Southeast Kootenay,Teacher,All,367.0,333.616,43.0,74485.0
District Level,2018/2019,Q1,5,Southeast Kootenay,Teacher,Male,90.0,84.704,42.0,75263.0
District Level,2018/2019,Q1,5,Southeast Kootenay,Teacher,Female,277.0,248.912,44.0,74232.0
District Level,2018/2019,Q4,5,Southeast Kootenay,Administrator,All,38.0,38.0,49.0,116956.0
District Level,2018/2019,Q4,5,Southeast Kootenay,Administrator,Male,14.0,14.0,49.0,117661.0
District Level,2018/2019,Q4,5,Southeast Kootenay,Administrator,Female,24.0,24.0,49.0,116545.0
District Level,2018/2019,Q4,5,Southeast Kootenay,Educator,All,422.0,385.629,44.0,79600.0
District Level,2018/2019,Q4,5,Southeast Kootenay,Educator,Male,109.0,102.655,44.0,83111.0
District Level,2018/2019,Q4,5,Southeast Kootenay,Educator,Female,313.0,282.974,44.0,78386.0
District Level,2018/2019,Q4,5,Southeast Kootenay,Teacher,All,384.0,347.629,43.0,75997.0
District Level,2018/2019,Q4,5,Southeast Kootenay,Teacher,Male,95.0,88.655,43.0,78124.0
District Level,2018/2019,Q4,5,Southeast Kootenay,Teacher,Female,289.0,258.974,43.0,75302.0
District Level,2018/2019,Q1,6,Rocky Mountain,Administrator,All,26.0,26.0,47.0,118749.0
District Level,2018/2019,Q1,6,Rocky Mountain,Administrator,Male,14.0,14.0,46.0,120031.0
District Level,2018/2019,Q1,6,Rocky Mountain,Administrator,Female,12.0,12.0,49.0,117252.0
District Level,2018/2019,Q1,6,Rocky Mountain,Educator,All,235.0,219.7917,42.0,78287.0
District Level,2018/2019,Q1,6,Rocky Mountain,Educator,Male,63.0,60.7991,44.0,84792.0
District Level,2018/2019,Q1,6,Rocky Mountain,Educator,Female,172.0,158.9926,42.0,75829.0
District Level,2018/2019,Q1,6,Rocky Mountain,Teacher,All,209.0,193.7917,42.0,73548.0
District Level,2018/2019,Q1,6,Rocky Mountain,Teacher,Male,49.0,46.7991,44.0,75656.0
District Level,2018/2019,Q1,6,Rocky Mountain,Teacher,Female,160.0,146.9926,41.0,72870.0
District Level,2018/2019,Q4,6,Rocky Mountain,Administrator,All,25.0,25.0,48.0,123980.0
District Level,2018/2019,Q4,6,Rocky Mountain,Administrator,Male,13.0,13.0,46.0,125446.0
District Level,2018/2019,Q4,6,Rocky Mountain,Administrator,Female,12.0,12.0,49.0,122513.0
District Level,2018/2019,Q4,6,Rocky Mountain,Educator,All,241.0,223.2192,43.0,80216.0
District Level,2018/2019,Q4,6,Rocky Mountain,Educator,Male,62.0,59.7875,45.0,87249.0
District Level,2018/2019,Q4,6,Rocky Mountain,Educator,Female,179.0,163.4317,43.0,77799.0
District Level,2018/2019,Q4,6,Rocky Mountain,Teacher,All,216.0,198.2192,43.0,75395.0
District Level,2018/2019,Q4,6,Rocky Mountain,Teacher,Male,49.0,46.7875,45.0,78054.0
District Level,2018/2019,Q4,6,Rocky Mountain,Teacher,Female,167.0,151.4317,42.0,74606.0
District Level,2018/2019,Q1,8,Kootenay Lake,Administrator,All,34.0,35.0,51.0,104933.0
District Level,2018/2019,Q1,8,Kootenay Lake,Administrator,Male,15.0,16.0,50.0,103608.0
District Level,2018/2019,Q1,8,Kootenay Lake,Administrator,Female,19.0,19.0,51.0,106049.0
District Level,2018/2019,Q1,8,Kootenay Lake,Educator,All,369.0,343.775,44.0,75884.0
District Level,2018/2019,Q1,8,Kootenay Lake,Educator,Male,106.0,102.165,45.0,78290.0
District Level,2018/2019,Q1,8,Kootenay Lake,Educator,Female,263.0,241.61,44.0,74945.0
District Level,2018/2019,Q1,8,Kootenay Lake,Teacher,All,335.0,308.775,44.0,73004.0
District Level,2018/2019,Q1,8,Kootenay Lake,Teacher,Male,91.0,86.165,44.0,73934.0
District Level,2018/2019,Q1,8,Kootenay Lake,Teacher,Female,244.0,222.61,44.0,72672.0
District Level,2018/2019,Q4,8,Kootenay Lake,Administrator,All,34.0,34.0,51.0,104421.0
District Level,2018/2019,Q4,8,Kootenay Lake,Administrator,Male,15.0,15.0,51.0,103373.0
District Level,2018/2019,Q4,8,Kootenay Lake,Administrator,Female,19.0,19.0,52.0,105248.0
District Level,2018/2019,Q4,8,Kootenay Lake,Educator,All,371.0,340.907,45.0,77358.0
District Level,2018/2019,Q4,8,Kootenay Lake,Educator,Male,108.0,101.384,45.0,79238.0
District Level,2018/2019,Q4,8,Kootenay Lake,Educator,Female,263.0,239.523,45.0,76624.0
District Level,2018/2019,Q4,8,Kootenay Lake,Teacher,All,337.0,306.907,45.0,74810.0
District Level,2018/2019,Q4,8,Kootenay Lake,Teacher,Male,93.0,86.384,44.0,75467.0
District Level,2018/2019,Q4,8,Kootenay Lake,Teacher,Female,244.0,220.523,45.0,74571.0
District Level,2018/2019,Q1,10,Arrow Lakes,Administrator,All,,,,
District Level,2018/2019,Q1,10,Arrow Lakes,Administrator,Male,,,,
District Level,2018/2019,Q1,10,Arrow Lakes,Administrator,Female,,,,
District Level,2018/2019,Q1,10,Arrow Lakes,Educator,All,44.0,39.02,44.0,77860.0
District Level,2018/2019,Q1,10,Arrow Lakes,Educator,Male,15.0,12.61,41.0,78562.0
District Level,2018/2019,Q1,10,Arrow Lakes,Educator,Female,29.0,26.41,46.0,77430.0
District Level,2018/2019,Q1,10,Arrow Lakes,Teacher,All,38.0,33.02,44.0,71431.0
District Level,2018/2019,Q1,10,Arrow Lakes,Teacher,Male,11.0,8.61,40.0,69253.0
District Level,2018/2019,Q1,10,Arrow Lakes,Teacher,Female,27.0,24.41,45.0,72557.0
District Level,2018/2019,Q4,10,Arrow Lakes,Administrator,All,,,,
District Level,2018/2019,Q4,10,Arrow Lakes,Administrator,Male,,,,
District Level,2018/2019,Q4,10,Arrow Lakes,Administrator,Female,,,,
District Level,2018/2019,Q4,10,Arrow Lakes,Educator,All,45.0,40.11,44.0,78486.0
District Level,2018/2019,Q4,10,Arrow Lakes,Educator,Male,14.0,12.07,40.0,78449.0
District Level,2018/2019,Q4,10,Arrow Lakes,Educator,Female,31.0,28.04,47.0,78507.0
District Level,2018/2019,Q4,10,Arrow Lakes,Teacher,All,39.0,34.11,44.0,72152.0
District Level,2018/2019,Q4,10,Arrow Lakes,Teacher,Male,10.0,8.07,40.0,68562.0
District Level,2018/2019,Q4,10,Arrow Lakes,Teacher,Female,29.0,26.04,46.0,73890.0
District Level,2018/2019,Q1,19,Revelstoke,Administrator,All,,,,
District Level,2018/2019,Q1,19,Revelstoke,Administrator,Male,,,,
District Level,2018/2019,Q1,19,Revelstoke,Administrator,Female,,,,
District Level,2018/2019,Q1,19,Revelstoke,Educator,All,82.0,76.315,43.0,77793.0
District Level,2018/2019,Q1,19,Revelstoke,Educator,Male,24.0,22.311,45.0,82686.0
District Level,2018/2019,Q1,19,Revelstoke,Educator,Female,58.0,54.004,42.0,75674.0
District Level,2018/2019,Q1,19,Revelstoke,Teacher,All,74.0,68.315,42.0,73590.0
District Level,2018/2019,Q1,19,Revelstoke,Teacher,Male,19.0,17.311,43.0,73251.0
District Level,2018/2019,Q1,19,Revelstoke,Teacher,Female,55.0,51.004,42.0,73718.0
District Level,2018/2019,Q4,19,Revelstoke,Administrator,All,,,,
District Level,2018/2019,Q4,19,Revelstoke,Administrator,Male,,,,
District Level,2018/2019,Q4,19,Revelstoke,Administrator,Female,,,,
District Level,2018/2019,Q4,19,Revelstoke,Educator,All,94.0,83.763,43.0,79448.0
District Level,2018/2019,Q4,19,Revelstoke,Educator,Male,25.0,23.208,45.0,84221.0
District Level,2018/2019,Q4,19,Revelstoke,Educator,Female,69.0,60.555,42.0,77486.0
District Level,2018/2019,Q4,19,Revelstoke,Teacher,All,86.0,75.763,42.0,75462.0
District Level,2018/2019,Q4,19,Revelstoke,Teacher,Male,20.0,18.208,44.0,74827.0
District Level,2018/2019,Q4,19,Revelstoke,Teacher,Female,66.0,57.555,42.0,75688.0
District Level,2018/2019,Q1,20,Kootenay-Columbia,Administrator,All,25.0,25.0,49.0,117736.0
District Level,2018/2019,Q1,20,Kootenay-Columbia,Administrator,Male,14.0,14.0,47.0,114751.0
District Level,2018/2019,Q1,20,Kootenay-Columbia,Administrator,Female,11.0,11.0,51.0,121535.0
District Level,2018/2019,Q1,20,Kootenay-Columbia,Educator,All,268.0,259.814,44.0,77123.0
District Level,2018/2019,Q1,20,Kootenay-Columbia,Educator,Male,65.0,63.05,45.0,83567.0
District Level,2018/2019,Q1,20,Kootenay-Columbia,Educator,Female,203.0,196.764,43.0,75068.0
District Level,2018/2019,Q1,20,Kootenay-Columbia,Teacher,All,243.0,234.814,43.0,73029.0
District Level,2018/2019,Q1,20,Kootenay-Columbia,Teacher,Male,51.0,49.05,44.0,75171.0
District Level,2018/2019,Q1,20,Kootenay-Columbia,Teacher,Female,192.0,185.764,43.0,72460.0
District Level,2018/2019,Q4,20,Kootenay-Columbia,Administrator,All,22.0,22.0,49.0,119525.0
District Level,2018/2019,Q4,20,Kootenay-Columbia,Administrator,Male,12.0,12.0,47.0,116162.0
District Level,2018/2019,Q4,20,Kootenay-Columbia,Administrator,Female,10.0,10.0,53.0,123560.0
District Level,2018/2019,Q4,20,Kootenay-Columbia,Educator,All,265.0,252.628,44.0,79369.0
District Level,2018/2019,Q4,20,Kootenay-Columbia,Educator,Male,67.0,63.742,45.0,83856.0
District Level,2018/2019,Q4,20,Kootenay-Columbia,Educator,Female,198.0,188.886,44.0,77829.0
District Level,2018/2019,Q4,20,Kootenay-Columbia,Teacher,All,243.0,230.628,44.0,75807.0
District Level,2018/2019,Q4,20,Kootenay-Columbia,Teacher,Male,55.0,51.742,45.0,77055.0
District Level,2018/2019,Q4,20,Kootenay-Columbia,Teacher,Female,188.0,178.886,44.0,75435.0
District Level,2018/2019,Q1,22,Vernon,Administrator,All,44.0,44.0,48.0,118137.0
District Level,2018/2019,Q1,22,Vernon,Administrator,Male,22.0,22.0,45.0,118971.0
District Level,2018/2019,Q1,22,Vernon,Administrator,Female,22.0,22.0,50.0,117302.0
District Level,2018/2019,Q1,22,Vernon,Educator,All,595.0,548.1158,45.0,79223.0
District Level,2018/2019,Q1,22,Vernon,Educator,Male,187.0,179.9822,47.0,84968.0
District Level,2018/2019,Q1,22,Vernon,Educator,Female,408.0,368.1336,44.0,76561.0
District Level,2018/2019,Q1,22,Vernon,Teacher,All,551.0,504.1158,45.0,76355.0
District Level,2018/2019,Q1,22,Vernon,Teacher,Male,165.0,157.9822,47.0,80835.0
District Level,2018/2019,Q1,22,Vernon,Teacher,Female,386.0,346.1336,44.0,74407.0
District Level,2018/2019,Q4,22,Vernon,Administrator,All,45.0,45.0,49.0,118892.0
